PPI,Interactor,Crispr,PPI_symbol,Interactor_symbol,Crispr_symbol,PPI_bait,Interactor_dataset,Crispr_contrast
9606.ENSP00000416951,9606.ENSP00000383949,9606.ENSP00000274606,ZC3H18,NHP2L1,NHP2,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000416951,9606.ENSP00000383949,9606.ENSP00000363574,ZC3H18,NHP2L1,EIF6,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000416951,9606.ENSP00000403172,9606.ENSP00000376472,ZC3H18,RPL6,STT3A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000416951,9606.ENSP00000460348,9606.ENSP00000400433,ZC3H18,PRPF8,HNRNPF,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000416951,9606.ENSP00000386458,9606.ENSP00000347184,ZC3H18,PRPF40A,HTT,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000416951,9606.ENSP00000283179,9606.ENSP00000265094,ZC3H18,HNRNPU,FBXW11,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000416951,9606.ENSP00000460348,9606.ENSP00000429084,ZC3H18,PRPF8,UBR5,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000416951,9606.ENSP00000366135,9606.ENSP00000264951,ZC3H18,EXOSC10,XRN1,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000416951,9606.ENSP00000377793,9606.ENSP00000404190,ZC3H18,,RACGAP1,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000416951,9606.ENSP00000360532,9606.ENSP00000306682,ZC3H18,CDC5L,PPM1D,Rv1816,atac_model,TNFpos_iNOSneg
9606.ENSP00000416951,9606.ENSP00000377793,9606.ENSP00000336799,ZC3H18,,TUBA1B,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000416951,9606.ENSP00000364289,9606.ENSP00000325677,ZC3H18,NCBP1,RNF40,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000005340,9606.ENSP00000292807,CSNK2A1,DVL2,AP2M1,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000005340,9606.ENSP00000300093,CSNK2A1,DVL2,PLK1,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000269305,9606.ENSP00000324464,CSNK2A1,TP53,CSNK1D,Rv1816,methyl_model,TNFpos_iNOSpos
9606.ENSP00000217244,9606.ENSP00000335153,9606.ENSP00000319255,CSNK2A1,HSP90AA1,CHORDC1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000335153,9606.ENSP00000360609,CSNK2A1,HSP90AA1,HSP90AB1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000269305,9606.ENSP00000357879,CSNK2A1,TP53,PSMD4,Rv1816,methyl_model,high_IFNB
9606.ENSP00000217244,9606.ENSP00000258149,9606.ENSP00000310129,CSNK2A1,,PSMD2,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000360683,9606.ENSP00000376345,CSNK2A1,PTPN1,GRB2,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000420714,CSNK2A1,IMP3,MRPS14,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000341885,CSNK2A1,IMP3,RPS2,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000272418,CSNK2A1,IMP3,MRPS5,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000308897,CSNK2A1,IMP3,MRPL11,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000341082,CSNK2A1,IMP3,MRPL20,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000339844,CSNK2A1,IMP3,MRPL43,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000464342,CSNK2A1,IMP3,RPL36,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000345957,CSNK2A1,IMP3,RPS21,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000363018,CSNK2A1,IMP3,RPL10A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000222247,CSNK2A1,IMP3,RPL18A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000346015,CSNK2A1,IMP3,RPL27A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000417602,CSNK2A1,IMP3,MRPL47,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000377486,CSNK2A1,IMP3,MRPL15,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000386458,9606.ENSP00000416951,CSNK2A1,PRPF40A,ZC3H18,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000386458,9606.ENSP00000400591,CSNK2A1,PRPF40A,SNRPE,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000335153,9606.ENSP00000215793,CSNK2A1,HSP90AA1,SF3A1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000362649,9606.ENSP00000317334,CSNK2A1,HDAC1,TCP1,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000374455,9606.ENSP00000430684,CSNK2A1,SQSTM1,IKBKB,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000374455,9606.ENSP00000171111,CSNK2A1,SQSTM1,KEAP1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000343535,9606.ENSP00000454207,CSNK2A1,,CAP1,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000386458,9606.ENSP00000366604,CSNK2A1,PRPF40A,SF1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000349467,9606.ENSP00000219476,CSNK2A1,CALM3,TSC2,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000362649,9606.ENSP00000305422,CSNK2A1,HDAC1,CEBPB,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000335153,9606.ENSP00000284320,CSNK2A1,HSP90AA1,TOMM70A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000481697,9606.ENSP00000361076,CSNK2A1,RSRC1,RPL7A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000368927,9606.ENSP00000216190,CSNK2A1,EIF1AX,EIF3D,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000368927,9606.ENSP00000436049,CSNK2A1,EIF1AX,EIF3M,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000368927,9606.ENSP00000220849,CSNK2A1,EIF1AX,EIF3E,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000368927,9606.ENSP00000431800,CSNK2A1,EIF1AX,EIF3F,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000360266,9606.ENSP00000448665,CSNK2A1,JUN,CEBPZ,Rv1816,rna_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000269305,9606.ENSP00000384273,CSNK2A1,TP53,RELA,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000222005,9606.ENSP00000379182,CSNK2A1,,RAE1,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000368927,9606.ENSP00000446215,CSNK2A1,EIF1AX,RAN,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000374280,9606.ENSP00000219252,CSNK2A1,RTF1,POLR2C,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000374280,9606.ENSP00000301788,CSNK2A1,RTF1,POLR2G,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000374280,9606.ENSP00000324124,CSNK2A1,RTF1,POLR2L,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000479618,9606.ENSP00000247843,CSNK2A1,MYC,YEATS4,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000328854,CSNK2A1,IMP3,NOC4L,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000358812,CSNK2A1,IMP3,PDCD11,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000274606,CSNK2A1,IMP3,NHP2,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000269305,9606.ENSP00000395654,CSNK2A1,TP53,SMARCA4,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000343535,9606.ENSP00000419851,CSNK2A1,,GMPS,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000360266,9606.ENSP00000227163,CSNK2A1,JUN,SPI1,Rv1816,rna_model,TNFpos_iNOSpos
9606.ENSP00000217244,9606.ENSP00000229214,9606.ENSP00000308332,CSNK2A1,KRR1,UTP23,Rv1816,atac_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000374455,9606.ENSP00000347184,CSNK2A1,SQSTM1,HTT,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000258149,9606.ENSP00000251968,CSNK2A1,,TSG101,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000335153,9606.ENSP00000376167,CSNK2A1,HSP90AA1,GPS1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000479618,9606.ENSP00000374213,CSNK2A1,MYC,EP400,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000269305,9606.ENSP00000406037,CSNK2A1,TP53,KAT8,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000368927,9606.ENSP00000361418,CSNK2A1,EIF1AX,IPO13,Rv1816,protein_model,high_IFNB
9606.ENSP00000217244,9606.ENSP00000326981,9606.ENSP00000261015,CSNK2A1,IMP3,WDR12,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000258149,9606.ENSP00000253023,CSNK2A1,,UBE2M,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000343535,9606.ENSP00000253329,CSNK2A1,,PPIL4,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000362824,9606.ENSP00000265094,CSNK2A1,OGT,FBXW11,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000269305,9606.ENSP00000429084,CSNK2A1,TP53,UBR5,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000269305,9606.ENSP00000306682,CSNK2A1,TP53,PPM1D,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000269305,9606.ENSP00000373772,CSNK2A1,TP53,RNF20,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000338345,9606.ENSP00000336799,CSNK2A1,SNCA,TUBA1B,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000362649,9606.ENSP00000369270,CSNK2A1,HDAC1,RREB1,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000362649,9606.ENSP00000354720,CSNK2A1,HDAC1,SMC3,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000369915,9606.ENSP00000339109,CSNK2A1,,ANAPC1,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000217244,9606.ENSP00000369915,9606.ENSP00000353549,CSNK2A1,,CDC16,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000304895,9606.ENSP00000292807,CSNK2B,IRS1,AP2M1,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000269305,9606.ENSP00000300093,CSNK2B,TP53,PLK1,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000269305,9606.ENSP00000324464,CSNK2B,TP53,CSNK1D,Rv1816,methyl_model,TNFpos_iNOSpos
9606.ENSP00000365042,9606.ENSP00000422626,9606.ENSP00000360609,CSNK2B,LARP7,HSP90AB1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000269305,9606.ENSP00000357879,CSNK2B,TP53,PSMD4,Rv1816,methyl_model,high_IFNB
9606.ENSP00000365042,9606.ENSP00000304895,9606.ENSP00000376345,CSNK2B,IRS1,GRB2,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000420714,CSNK2B,IMP3,MRPS14,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000341885,CSNK2B,IMP3,RPS2,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000272418,CSNK2B,IMP3,MRPS5,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000308897,CSNK2B,IMP3,MRPL11,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000341082,CSNK2B,IMP3,MRPL20,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000339844,CSNK2B,IMP3,MRPL43,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000464342,CSNK2B,IMP3,RPL36,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000422626,9606.ENSP00000308275,CSNK2B,LARP7,MRPL38,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000345957,CSNK2B,IMP3,RPS21,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000363018,CSNK2B,IMP3,RPL10A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000222247,CSNK2B,IMP3,RPL18A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000346015,CSNK2B,IMP3,RPL27A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000417602,CSNK2B,IMP3,MRPL47,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000377486,CSNK2B,IMP3,MRPL15,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000262506,9606.ENSP00000416951,CSNK2B,CSNK2A1,ZC3H18,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000422626,9606.ENSP00000215793,CSNK2B,LARP7,SF3A1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000269305,9606.ENSP00000430684,CSNK2B,TP53,IKBKB,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000362361,9606.ENSP00000432768,CSNK2B,CDK9,CKAP5,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000349467,9606.ENSP00000219476,CSNK2B,CALM3,TSC2,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000385410,9606.ENSP00000305422,CSNK2B,NOLC1,CEBPB,Rv1816,atac_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000359345,9606.ENSP00000424870,CSNK2B,RPL5,SRP19,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000359345,9606.ENSP00000361076,CSNK2B,RPL5,RPL7A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000229795,9606.ENSP00000482313,CSNK2B,MAPK14,RECQL4,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000368927,9606.ENSP00000216190,CSNK2B,EIF1AX,EIF3D,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000368927,9606.ENSP00000436049,CSNK2B,EIF1AX,EIF3M,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000368927,9606.ENSP00000220849,CSNK2B,EIF1AX,EIF3E,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000368927,9606.ENSP00000431800,CSNK2B,EIF1AX,EIF3F,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000269305,9606.ENSP00000258149,CSNK2B,TP53,MDM2,Rv1816,methyl_model,TNFpos_iNOSpos
9606.ENSP00000365042,9606.ENSP00000359345,9606.ENSP00000313007,CSNK2B,RPL5,PABPC1,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000365042,9606.ENSP00000217244,9606.ENSP00000225296,CSNK2B,,DHX33,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000269305,9606.ENSP00000343535,CSNK2B,TP53,USP7,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000269305,9606.ENSP00000384273,CSNK2B,TP53,RELA,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000368927,9606.ENSP00000446215,CSNK2B,EIF1AX,RAN,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000229795,9606.ENSP00000298552,CSNK2B,MAPK14,TSC1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000358812,CSNK2B,IMP3,PDCD11,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000274606,CSNK2B,IMP3,NHP2,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000359345,9606.ENSP00000363574,CSNK2B,RPL5,EIF6,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000365042,9606.ENSP00000359345,9606.ENSP00000376472,CSNK2B,RPL5,STT3A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000422626,9606.ENSP00000400433,CSNK2B,LARP7,HNRNPF,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000365042,9606.ENSP00000269305,9606.ENSP00000395654,CSNK2B,TP53,SMARCA4,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000229214,9606.ENSP00000308332,CSNK2B,KRR1,UTP23,Rv1816,atac_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000269305,9606.ENSP00000406037,CSNK2B,TP53,KAT8,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000368927,9606.ENSP00000361418,CSNK2B,EIF1AX,IPO13,Rv1816,protein_model,high_IFNB
9606.ENSP00000365042,9606.ENSP00000326981,9606.ENSP00000261015,CSNK2B,IMP3,WDR12,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000269305,9606.ENSP00000429084,CSNK2B,TP53,UBR5,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000359345,9606.ENSP00000264951,CSNK2B,RPL5,XRN1,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000365042,9606.ENSP00000269305,9606.ENSP00000306682,CSNK2B,TP53,PPM1D,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000269305,9606.ENSP00000373772,CSNK2B,TP53,RNF20,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000422626,9606.ENSP00000336799,CSNK2B,LARP7,TUBA1B,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000369915,9606.ENSP00000339109,CSNK2B,,ANAPC1,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000369915,9606.ENSP00000353549,CSNK2B,,CDC16,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000365042,9606.ENSP00000422626,9606.ENSP00000362041,CSNK2B,LARP7,DNAJC9,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000292807,PRKDC,LRRK2,AP2M1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000300093,PRKDC,LRRK2,PLK1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000269305,9606.ENSP00000324464,PRKDC,TP53,CSNK1D,Rv1816,methyl_model,TNFpos_iNOSpos
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000360609,PRKDC,LRRK2,HSP90AB1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000269305,9606.ENSP00000357879,PRKDC,TP53,PSMD4,Rv1816,methyl_model,high_IFNB
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000310129,PRKDC,LRRK2,PSMD2,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000394560,9606.ENSP00000376345,PRKDC,MAPK9,GRB2,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000341885,PRKDC,LRRK2,RPS2,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000313420,9606.ENSP00000451818,9606.ENSP00000464342,PRKDC,SRP54,RPL36,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000451818,9606.ENSP00000345957,PRKDC,SRP54,RPS21,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000363018,PRKDC,LRRK2,RPL10A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000451818,9606.ENSP00000222247,PRKDC,SRP54,RPL18A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000451818,9606.ENSP00000346015,PRKDC,SRP54,RPL27A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000354522,9606.ENSP00000055077,PRKDC,TOP1,RFC2,Rv1816,snp_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000199814,PRKDC,LRRK2,RBM22,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000360532,9606.ENSP00000416951,PRKDC,CDC5L,ZC3H18,Rv1816,atac_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000360532,9606.ENSP00000400591,PRKDC,CDC5L,SNRPE,Rv1816,atac_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000360532,9606.ENSP00000215793,PRKDC,CDC5L,SF3A1,Rv1816,atac_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000269305,9606.ENSP00000430684,PRKDC,TP53,IKBKB,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000432768,PRKDC,LRRK2,CKAP5,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000355011,9606.ENSP00000206542,PRKDC,ILF2,OSGEP,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000482313,9606.ENSP00000307288,PRKDC,,MCM2,Rv1816,,high_IFNB
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000458162,PRKDC,LRRK2,ACTB,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000311032,9606.ENSP00000454207,PRKDC,CASP3,CAP1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000360532,9606.ENSP00000366604,PRKDC,CDC5L,SF1,Rv1816,atac_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000451828,9606.ENSP00000219476,PRKDC,AKT1,TSC2,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000451818,9606.ENSP00000424870,PRKDC,SRP54,SRP19,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000451818,9606.ENSP00000361076,PRKDC,SRP54,RPL7A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000482313,9606.ENSP00000450607,PRKDC,,TIMELESS,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000372023,9606.ENSP00000253462,PRKDC,CHEK2,GINS2,Rv1816,methyl_model,TNFpos_iNOSpos
9606.ENSP00000313420,9606.ENSP00000354558,9606.ENSP00000431800,PRKDC,MTOR,EIF3F,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000269305,9606.ENSP00000258149,PRKDC,TP53,MDM2,Rv1816,methyl_model,TNFpos_iNOSpos
9606.ENSP00000313420,9606.ENSP00000404121,9606.ENSP00000313007,PRKDC,ILF3,PABPC1,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000313420,9606.ENSP00000360532,9606.ENSP00000225296,PRKDC,CDC5L,DHX33,Rv1816,atac_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000269305,9606.ENSP00000343535,PRKDC,TP53,USP7,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000269305,9606.ENSP00000384273,PRKDC,TP53,RELA,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000418960,9606.ENSP00000415536,PRKDC,BRCA1,POLR2H,Rv1816,methyl_model,TNFpos_iNOSpos
9606.ENSP00000313420,9606.ENSP00000473172,9606.ENSP00000247843,PRKDC,RUVBL2,YEATS4,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000451828,9606.ENSP00000298552,PRKDC,AKT1,TSC1,Rv1816,protein_model,TNFpos_iNOSneg
